cogOTU_225	4QBJE	1	Loc090116-8m_megahit_metabat_bin-1609	00009	0.008	13.8	0.0	0.012	13.3	0.0	1.2	1	hypothetical protein
cogOTU_225	4QBD3	1	Loc080925-6m_megahit_metabat_bin-0361	00001	8.1e-08	30.1	0.2	1.1e-07	29.7	0.2	1.2	1	hypothetical protein
cogOTU_225	4QBD3	1	Loc081215-1m_megahit_metabat_bin-1733	00003	3.2e-07	28.2	0.3	5.5e-07	27.4	0.3	1.3	1	hypothetical protein
cogOTU_225	4QGG2	1	Loclat_megahit_metabat_bin-16226	00022	1.1e-16	59.7	0.3	6.1e-16	57.3	0.3	1.8	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-1m_megahit_metabat_bin-1518	00002	3.3e-14	51.7	3.3	2.3e-13	49.0	3.3	1.9	1	hypothetical protein
cogOTU_225	4QGG2	1	Loclat_megahit_metabat_bin-12990	00018	4.7e-13	48.0	0.3	5.6e-13	47.7	0.3	1.0	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-5m_megahit_metabat_bin-0220	00008	1e-10	40.4	0.0	1.2e-10	40.2	0.0	1.0	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-8m_megahit_metabat_bin-2685	00005	1e-10	40.4	0.0	1.2e-10	40.2	0.0	1.0	1	hypothetical protein
cogOTU_225	4QGG2	1	Loclat_megahit_metabat_bin-12132	00021	1e-10	40.4	0.0	1.2e-10	40.2	0.0	1.0	1	hypothetical protein
cogOTU_225	4QGG2	1	Loclat_megahit_metabat_bin-02921	00008	1.1e-10	40.3	0.3	3.3e-09	35.6	0.3	2.0	1	hypothetical protein
cogOTU_225	4QGG2	1	Loclat_megahit_metabat_bin-00521	00009	1.4e-10	40.0	0.3	3.4e-09	35.5	0.3	2.0	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-1m_megahit_metabat_bin-0195	00033	3.4e-10	38.7	0.0	4.1e-10	38.5	0.0	1.1	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-4m_megahit_metabat_bin-1186	00029	3.4e-10	38.7	0.0	4.1e-10	38.5	0.0	1.1	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-5m_megahit_metabat_bin-1808	00024	3.4e-10	38.7	0.0	4.1e-10	38.5	0.0	1.1	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-6m_megahit_metabat_bin-1584	00029	3.4e-10	38.7	0.0	4.1e-10	38.5	0.0	1.1	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-8m_megahit_metabat_bin-2608	00010	3.4e-10	38.7	0.0	4.1e-10	38.5	0.0	1.1	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-9m_megahit_metabat_bin-2063	00030	3.4e-10	38.7	0.0	4.1e-10	38.5	0.0	1.1	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc090116-9m_megahit_metabat_bin-1456	00008	3.4e-10	38.7	0.0	4.1e-10	38.5	0.0	1.1	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc090519-8-7m_megahit_metabat_bin-0460	00022	3.4e-10	38.7	0.0	4.1e-10	38.5	0.0	1.1	1	hypothetical protein
cogOTU_225	4QGG2	1	Loclat_megahit_metabat_bin-03080	00023	3.4e-10	38.7	0.0	4.1e-10	38.5	0.0	1.1	1	hypothetical protein
cogOTU_225	4QGG2	1	Loclat_megahit_metabat_bin-19292	00013	6.2e-10	37.9	0.0	7.3e-09	34.4	0.0	1.9	1	hypothetical protein
cogOTU_225	4QGG2	1	Loclat_megahit_metabat_bin-19292	00023	3.4e-09	35.5	0.1	2.2e-08	32.9	0.1	1.9	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-8m_megahit_metabat_bin-1533	00002	4.8e-09	35.0	0.2	4.7e-08	31.8	0.2	1.9	1	hypothetical protein
cogOTU_225	4QGG2	1	Loclat_megahit_metabat_bin-13790	00013	4.8e-09	35.0	0.2	4.7e-08	31.8	0.2	1.9	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-5m_megahit_metabat_bin-0554	00003	1.6e-08	33.3	0.2	1.2e-07	30.5	0.2	1.9	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-8m_megahit_metabat_bin-1952	00025	2e-08	33.0	0.1	1.4e-07	30.3	0.1	1.9	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-9m_megahit_metabat_bin-2367	00001	2e-08	33.0	0.1	1.4e-07	30.3	0.1	1.9	1	hypothetical protein
cogOTU_225	4QGG2	1	Loclat_megahit_metabat_bin-12990	00001	2e-08	33.0	0.1	1.4e-07	30.3	0.1	1.9	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-1m_megahit_metabat_bin-2125	00007	2.4e-08	32.7	0.2	2e-06	26.5	0.0	2.0	2	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-6m_megahit_metabat_bin-0497	00017	2.4e-08	32.7	0.2	2e-06	26.5	0.0	2.0	2	hypothetical protein
cogOTU_225	4QGG2	1	Loc090116-7m_megahit_metabat_bin-0867	00010	2.4e-08	32.7	0.2	2e-06	26.5	0.0	2.0	2	hypothetical protein
cogOTU_225	4QGG2	1	Loc090116-8m_megahit_metabat_bin-1678	00010	2.4e-08	32.7	0.2	2e-06	26.5	0.0	2.0	2	hypothetical protein
cogOTU_225	4QGG2	1	Loclat_megahit_metabat_bin-19217	00009	2.4e-08	32.7	0.2	2e-06	26.5	0.0	2.0	2	hypothetical protein
cogOTU_225	4QGG2	1	Loclat_megahit_metabat_bin-16427	00010	4.2e-08	32.0	0.3	4.9e-07	28.5	0.3	2.0	1	hypothetical protein
cogOTU_225	4QGG2	1	Loclat_megahit_metabat_bin-19242	00016	4.7e-08	31.8	0.2	3.5e-07	29.0	0.2	1.9	1	hypothetical protein
cogOTU_225	4QGG2	1	Loc081215-9m_megahit_metabat_bin-0655	00031	1.1e-07	30.7	0.2	1.6e-06	26.9	0.2	2.0	1	hypothetical protein
cogOTU_225	4QGG2	1	Loclat_megahit_metabat_bin-10181	00013	1.1e-07	30.7	0.2	1.6e-06	26.9	0.2	2.0	1	hypothetical protein
cogOTU_225	4QGG2	1	Loclat_megahit_metabat_bin-08663	00003	3.5e-07	29.0	0.4	3.1e-05	22.7	0.4	2.0	1	hypothetical protein
cogOTU_225	4QCP8	1	Loc090519-8m_megahit_metabat_bin-1615	00014	0.0057	14.9	4.1	0.086	11.1	0.7	2.2	2	hypothetical protein
