cogOTU_1409	4QGPK	0	Loc090721-1m_megahit_metabat_bin-428	00558	0.014	12.4	0.4	1.8	5.6	0.1	2.4	2	Glutathione transport system permease protein GsiD
cogOTU_1409	4QGPK	0	Loc090721-1m_megahit_metabat_bin-587	00558	0.014	12.4	0.4	1.8	5.6	0.1	2.4	2	Glutathione transport system permease protein GsiD
cogOTU_1409	4QC9I	1	Loc090721-1m_megahit_metabat_bin-428	00013	0.0071	12.0	0.0	0.012	11.3	0.0	1.2	1	Cell division protein FtsZ
cogOTU_1409	4QC9I	1	Loc090721-1m_megahit_metabat_bin-587	00013	0.0071	12.0	0.0	0.012	11.3	0.0	1.2	1	Cell division protein FtsZ
cogOTU_1409	4QFIX	1	Loc090721-1m_megahit_metabat_bin-428	00329	0.00074	15.3	0.0	0.001	14.9	0.0	1.1	1	Trk system potassium uptake protein TrkA
cogOTU_1409	4QFIX	1	Loc090721-1m_megahit_metabat_bin-428	00592	0.00074	15.3	0.0	0.001	14.9	0.0	1.1	1	Trk system potassium uptake protein TrkA
cogOTU_1409	4QFIX	1	Loc090721-1m_megahit_metabat_bin-587	00329	0.00074	15.3	0.0	0.001	14.9	0.0	1.1	1	Trk system potassium uptake protein TrkA
cogOTU_1409	4QFIX	1	Loc090721-1m_megahit_metabat_bin-587	00592	0.00074	15.3	0.0	0.001	14.9	0.0	1.1	1	Trk system potassium uptake protein TrkA
cogOTU_1409	4QFIX	0	Loc090721-1m_megahit_metabat_bin-428	00687	0.013	11.3	0.0	0.029	10.1	0.0	1.6	1	Glutamate synthase [NADPH] small chain
cogOTU_1409	4QFIX	0	Loc090721-1m_megahit_metabat_bin-587	00687	0.013	11.3	0.0	0.029	10.1	0.0	1.6	1	Glutamate synthase [NADPH] small chain
cogOTU_1409	4QBPD	1	Loc090721-1m_megahit_metabat_bin-428	00939	1.5e-27	93.3	0.2	2.4e-27	92.6	0.2	1.3	1	Acetylornithine aminotransferase
cogOTU_1409	4QBPD	1	Loc090721-1m_megahit_metabat_bin-587	00939	1.5e-27	93.3	0.2	2.4e-27	92.6	0.2	1.3	1	Acetylornithine aminotransferase
cogOTU_1409	4QBPD	1	Loc090721-1m_megahit_metabat_bin-428	00335	6.9e-26	87.8	1.0	1.3e-25	86.9	1.0	1.4	1	Acetylornithine aminotransferase
cogOTU_1409	4QBPD	1	Loc090721-1m_megahit_metabat_bin-587	00335	6.9e-26	87.8	1.0	1.3e-25	86.9	1.0	1.4	1	Acetylornithine aminotransferase
cogOTU_1409	4QBPD	1	Loc090721-1m_megahit_metabat_bin-428	00326	2.3e-11	40.0	0.5	2.8e-11	39.7	0.5	1.0	1	5-aminovalerate aminotransferase DavT
cogOTU_1409	4QBPD	1	Loc090721-1m_megahit_metabat_bin-587	00326	2.3e-11	40.0	0.5	2.8e-11	39.7	0.5	1.0	1	5-aminovalerate aminotransferase DavT
cogOTU_1409	4QBPD	1	Loc090721-1m_megahit_metabat_bin-428	00661	4.2e-06	22.7	2.0	4.6e-06	22.6	1.3	1.4	1	Glutamate-1-semialdehyde 2,1-aminomutase
cogOTU_1409	4QBPD	1	Loc090721-1m_megahit_metabat_bin-587	00661	4.2e-06	22.7	2.0	4.6e-06	22.6	1.3	1.4	1	Glutamate-1-semialdehyde 2,1-aminomutase
cogOTU_1409	4QBPD	1	Loc090721-1m_megahit_metabat_bin-428	00758	1.4e-05	20.9	0.0	1.6e-05	20.8	0.0	1.0	1	Acetylornithine aminotransferase
cogOTU_1409	4QBPD	1	Loc090721-1m_megahit_metabat_bin-587	00758	1.4e-05	20.9	0.0	1.6e-05	20.8	0.0	1.0	1	Acetylornithine aminotransferase
cogOTU_1409	4QCM0	0	Loc090721-1m_megahit_metabat_bin-428	00018	0.01	12.3	3.5	0.0037	13.7	1.4	1.4	1	Isoleucine--tRNA ligase
