cogOTU_2491	4QBTJ	1	Loc081215-9m_megahit_metabat_bin-0907	00005	0.00036	12.1	0.0	0.00036	12.1	0.0	1.0	1	hypothetical protein
cogOTU_2491	4QBTJ	1	Loclat_megahit_metabat_bin-20323	00033	0.00036	12.1	0.0	0.00036	12.1	0.0	1.0	1	hypothetical protein
cogOTU_2491	4QFVC	1	Loc081215-9m_megahit_metabat_bin-0907	00039	4.5e-16	51.1	0.0	5.4e-16	50.9	0.0	1.0	1	RNA polymerase sigma factor SigA
cogOTU_2491	4QGIN	1	Loclat_megahit_metabat_bin-20323	00016	9.9e-07	20.9	0.2	2.7e-06	19.5	0.2	1.7	1	hypothetical protein
cogOTU_2491	4QGIN	1	Loc081215-9m_megahit_metabat_bin-0907	00026	1.7e-05	16.9	0.1	4.6e-05	15.5	0.1	1.7	1	hypothetical protein
cogOTU_2491	4QGIN	1	Loclat_megahit_metabat_bin-20323	00013	1.7e-05	16.9	0.1	4.6e-05	15.5	0.1	1.7	1	hypothetical protein
cogOTU_2491	4QGIN	1	Loc081215-9m_megahit_metabat_bin-0907	00003	2.5e-05	16.4	0.1	6.4e-05	15.0	0.1	1.6	1	hypothetical protein
cogOTU_2491	4QGIN	1	Loclat_megahit_metabat_bin-20323	00035	2.5e-05	16.4	0.1	6.4e-05	15.0	0.1	1.6	1	hypothetical protein
cogOTU_2491	4QD0I	1	Loclat_megahit_metabat_bin-20323	00016	3.2e-08	25.7	0.4	7.3e-07	21.3	0.4	2.0	1	hypothetical protein
cogOTU_2491	4QD0I	1	Loc081215-9m_megahit_metabat_bin-0907	00003	5e-08	25.0	0.3	1.1e-06	20.6	0.3	2.0	1	hypothetical protein
cogOTU_2491	4QD0I	1	Loclat_megahit_metabat_bin-20323	00035	5e-08	25.0	0.3	1.1e-06	20.6	0.3	2.0	1	hypothetical protein
cogOTU_2491	4QD0I	1	Loc081215-9m_megahit_metabat_bin-0907	00026	1.7e-07	23.3	0.3	3.9e-06	18.9	0.3	2.0	1	hypothetical protein
cogOTU_2491	4QD0I	1	Loclat_megahit_metabat_bin-20323	00013	1.7e-07	23.3	0.3	3.9e-06	18.9	0.3	2.0	1	hypothetical protein
cogOTU_2491	4QEJ5	1	Loc081215-9m_megahit_metabat_bin-0907	00017	6e-05	15.5	0.4	6.2e-05	15.5	0.4	1.1	1	hypothetical protein
cogOTU_2491	4QEJ5	1	Loclat_megahit_metabat_bin-20323	00043	6e-05	15.5	0.4	6.2e-05	15.5	0.4	1.1	1	hypothetical protein
cogOTU_2491	4QEMD	1	Loclat_megahit_metabat_bin-20323	00039	0.00036	12.0	0.6	0.00044	11.7	0.6	1.1	1	hypothetical protein
cogOTU_2491	4QC5H	1	Loc081215-9m_megahit_metabat_bin-0907	00039	1.7e-17	55.9	0.1	2.7e-17	55.3	0.1	1.4	1	RNA polymerase sigma factor SigA
cogOTU_2491	4QF9A	1	Loc081215-9m_megahit_metabat_bin-0907	00018	0.001	11.0	0.4	0.001	11.0	0.4	1.0	1	hypothetical protein
cogOTU_2491	4QF9A	1	Loclat_megahit_metabat_bin-20323	00042	0.001	11.0	0.4	0.001	11.0	0.4	1.0	1	hypothetical protein
cogOTU_2491	4QBW3	1	Loclat_megahit_metabat_bin-20323	00009	1.4e-05	17.7	0.0	2.1e-05	17.2	0.0	1.3	1	hypothetical protein
cogOTU_2491	4QBW3	1	Loclat_megahit_metabat_bin-20323	00019	5.1e-05	15.9	0.0	7.7e-05	15.4	0.0	1.4	1	hypothetical protein
cogOTU_2491	4QBW3	1	Loc081215-9m_megahit_metabat_bin-0907	00007	6.8e-05	15.5	0.0	0.00011	14.9	0.0	1.4	1	hypothetical protein
cogOTU_2491	4QBW3	1	Loclat_megahit_metabat_bin-20323	00031	6.8e-05	15.5	0.0	0.00011	14.9	0.0	1.4	1	hypothetical protein
